y,ds,unique_id,index,TimesNet,TimesNet-median,TimesNet-lo-100,TimesNet-lo-95,TimesNet-lo-90,TimesNet-lo-85,TimesNet-lo-80,TimesNet-hi-80,TimesNet-hi-85,TimesNet-hi-90,TimesNet-hi-95,TimesNet-hi-100
408.0,2025-07-11 19:35:00,series_1,4,293.29007,295.99634,-115.79834,189.82483,219.79599,232.35695,240.01405,347.5288,355.56186,367.79398,386.3702,516.2091
451.0,2025-07-11 19:45:00,series_1,6,301.50635,303.05426,-208.24619,196.30135,220.3784,239.52478,249.16371,360.28934,367.63126,378.3587,402.97507,1262.9722
453.0,2025-07-11 19:50:00,series_1,7,301.33908,300.404,34.872955,178.67029,209.82193,228.55794,239.19904,365.58356,376.2939,391.9982,421.60742,639.8579
526.0,2025-07-11 19:55:00,series_1,8,276.7397,274.35065,-38.262207,140.40498,172.23712,193.62495,202.98512,354.07904,365.65207,389.64194,419.0636,2089.4407
473.0,2025-07-11 20:00:00,series_1,9,281.81824,279.84427,-8.492737,155.99121,181.34782,201.0217,212.59204,356.28918,365.3666,390.3449,405.7005,579.3645
498.0,2025-07-11 20:05:00,series_1,10,290.39532,291.9085,-1167.0367,77.47425,129.00476,148.90535,168.8038,408.96582,429.14767,453.698,499.86627,954.85645
480.0,2025-07-11 20:10:00,series_1,11,278.1923,278.04584,-325.71445,130.87604,161.43779,177.46043,190.16093,372.1442,390.0552,409.24866,448.19632,643.23224
635.0,2025-07-11 21:00:00,series_1,9,511.60892,511.21814,-8.013794,366.4857,406.62793,422.85416,437.5324,585.76605,603.1642,622.5147,650.42365,999.99023
445.0,2025-07-11 21:15:00,series_1,0,614.2277,613.1787,417.19592,512.4639,541.94165,556.0903,563.57794,664.04193,670.0647,686.3022,706.95276,1007.498
431.0,2025-07-11 21:20:00,series_1,1,616.6114,614.83527,401.75308,515.3701,536.6303,549.85657,557.9136,676.61957,685.02167,701.25006,717.1131,905.1421
430.0,2025-07-11 21:25:00,series_1,2,625.85596,626.00397,280.96426,509.29474,535.4697,546.7316,559.54443,687.7165,698.9227,721.28894,747.4788,986.9491
417.0,2025-07-11 21:30:00,series_1,3,628.0331,629.6541,-65.25391,516.4461,541.6946,550.46313,561.3626,693.0006,699.7901,710.28467,734.40234,1085.7617
395.0,2025-07-11 21:35:00,series_1,4,625.6565,629.4071,279.69638,506.32642,530.23175,543.98364,553.9744,691.9369,702.8249,717.9411,742.41925,825.27765
380.0,2025-07-11 21:40:00,series_1,5,631.0494,630.5935,189.98886,497.3827,531.68915,550.4633,558.79944,707.36285,717.8849,736.7109,768.2955,921.2773
363.0,2025-07-11 21:45:00,series_1,6,632.2704,634.5475,-89.80292,482.22507,515.4938,540.6683,554.2959,712.2787,723.78015,748.4641,785.2001,974.7542
364.0,2025-07-11 21:50:00,series_1,7,639.6804,639.7502,43.037354,481.03757,515.43256,533.8931,550.3729,733.70404,744.515,768.13837,793.4294,1375.9835
329.0,2025-07-11 21:55:00,series_1,8,636.77625,637.1835,234.15952,474.17776,510.25772,530.5296,545.0006,725.0821,742.2614,765.281,789.99713,1226.6224
314.0,2025-07-11 22:00:00,series_1,9,608.93585,607.10394,-99.139404,423.50818,458.66696,483.6268,499.8026,717.30023,728.5136,755.49603,798.74005,1832.4675
315.0,2025-07-11 22:05:00,series_1,10,606.90765,604.28876,-120.26514,395.3808,447.49814,472.43408,489.90732,721.3373,740.8923,784.4847,823.25415,1598.1035
303.0,2025-07-11 22:10:00,series_1,11,616.346,615.1513,-797.3439,420.3903,469.37436,486.65143,502.0284,735.3927,756.0079,784.647,823.15564,1209.1663
89.0,2025-07-12 02:35:00,series_1,4,13.294732,15.291622,-181.85152,-55.102894,-37.239704,-29.017605,-22.812132,48.131954,51.44974,60.468067,78.22841,284.02362
48.0,2025-07-12 03:55:00,series_1,8,-0.05942938,0.44676578,-146.99156,-51.37442,-35.792,-31.500267,-27.18002,27.597675,32.017025,38.087902,48.01167,152.1991
44.0,2025-07-12 04:05:00,series_1,10,-4.508758,-5.0176487,-379.61932,-64.43455,-47.44167,-41.82897,-38.26668,28.971436,36.21671,43.265217,58.34931,177.60622
48.0,2025-07-12 04:10:00,series_1,11,-1.7687024,-3.0308514,-155.14056,-55.990334,-42.917793,-36.941723,-31.577463,28.809317,34.85607,44.61502,59.014366,258.59225
194.0,2025-07-12 09:20:00,series_1,1,241.23743,240.7259,110.17609,187.0796,198.02841,204.75096,209.02942,271.78287,276.19046,283.52856,295.05856,598.6477
187.0,2025-07-12 09:30:00,series_1,3,242.18687,243.27802,-101.963806,178.83353,193.71997,200.8509,206.96913,278.69922,284.52313,291.6125,302.27454,362.73553
199.0,2025-07-12 09:40:00,series_1,5,252.23247,251.34656,19.143082,180.26042,201.51788,209.93628,216.43364,291.1077,296.66315,302.7335,321.0309,642.7982
197.0,2025-07-12 09:45:00,series_1,6,253.1563,254.34555,4.613434,184.63657,198.41965,209.53801,218.07718,290.08813,294.78378,303.77203,315.85547,498.2166
277.0,2025-07-12 13:20:00,series_1,1,302.38745,301.8476,236.56653,272.98358,279.10275,282.3911,284.74664,319.8239,322.7274,326.74384,331.80927,491.73352
191.0,2025-07-12 14:45:00,series_1,6,274.36795,274.6383,130.84288,232.5931,241.31836,247.37386,252.31061,298.0489,301.36517,306.40524,316.87134,405.5409
206.0,2025-07-12 14:50:00,series_1,7,271.37177,270.81036,133.66243,223.90575,236.42885,243.25656,246.85062,296.12762,299.66467,306.8724,323.96252,429.22546
190.0,2025-07-12 14:55:00,series_1,8,272.2875,272.34656,170.28732,224.69574,234.18726,242.32329,246.86505,297.84314,301.78397,307.27856,318.60434,429.35864
195.0,2025-07-12 15:00:00,series_1,9,266.9818,266.68747,98.256836,197.72183,218.14241,225.59628,230.62204,301.93753,307.1789,314.72733,331.08252,455.0169
206.0,2025-07-12 15:05:00,series_1,10,268.6058,267.98712,48.423416,205.1021,219.50269,227.05229,231.33263,305.09152,309.68585,319.29535,336.1075,475.12012
212.0,2025-07-12 15:10:00,series_1,11,267.1626,265.83527,16.409332,208.0694,219.66455,227.1325,231.39378,303.09622,308.75974,318.97037,339.65543,665.1434
239.0,2025-07-12 15:20:00,series_1,1,202.93243,203.34694,81.83002,169.60619,180.49503,185.12376,186.56172,218.8285,222.05981,224.86943,231.91585,317.34055
227.0,2025-07-12 15:25:00,series_1,2,200.56447,200.35812,123.6986,170.63432,176.42444,179.99156,183.1233,216.84175,219.5788,222.94583,232.27026,266.1942
235.0,2025-07-12 15:30:00,series_1,3,196.52551,197.01353,95.44503,161.81192,169.49207,173.5779,177.20901,215.61095,218.34189,223.65544,229.11441,267.08737
222.0,2025-07-12 15:35:00,series_1,4,187.78416,188.5261,62.46694,145.93939,156.76144,163.27419,166.94733,208.10973,211.96626,216.63716,225.13647,284.7083
232.0,2025-07-12 15:40:00,series_1,5,186.83174,187.12257,63.65702,146.92648,156.09389,163.2783,167.60962,206.23508,209.4517,215.25227,222.46701,285.36505
225.0,2025-07-12 15:45:00,series_1,6,186.04076,186.15193,14.8181,149.65825,157.8827,161.70271,165.09473,206.80078,209.8726,215.84221,225.36339,280.1411
272.0,2025-07-12 15:50:00,series_1,7,182.5712,182.77502,21.076706,144.50073,153.46472,159.53212,162.70604,202.39174,205.133,210.90715,219.55954,303.65204
278.0,2025-07-12 15:55:00,series_1,8,182.80559,183.46687,98.78563,139.17325,148.32977,153.36392,157.78186,207.02797,210.01863,214.30487,223.14215,316.62286
297.0,2025-07-12 16:00:00,series_1,9,172.12112,172.39847,81.89568,128.34232,141.48805,147.36919,150.51932,193.7808,197.46709,203.31705,207.75182,288.05804
272.0,2025-07-12 16:05:00,series_1,10,173.89554,174.1789,7.145691,127.17592,138.27641,145.26628,149.02147,198.2173,201.55328,206.6717,216.48439,292.6812
334.0,2025-07-12 16:10:00,series_1,11,171.80188,171.29953,36.3143,129.53862,139.70592,143.99254,146.39513,195.75319,199.63914,205.64345,217.98128,377.6134
242.0,2025-07-12 16:25:00,series_1,2,326.84592,327.63867,82.515854,235.45222,263.53812,275.55075,282.19513,372.1002,380.29404,387.46274,402.52646,570.19684
233.0,2025-07-12 16:30:00,series_1,3,321.91986,322.71872,140.12468,244.3548,262.90063,273.89923,281.11453,362.33005,369.2224,378.1423,393.9929,495.5313
230.0,2025-07-12 16:35:00,series_1,4,332.1751,335.58115,-179.27856,229.02751,253.40196,271.23703,282.18097,382.81067,389.5054,401.76886,421.0145,568.8758
228.0,2025-07-12 16:40:00,series_1,5,349.82217,348.89166,-214.54358,219.51564,242.59622,262.9452,275.24503,423.59418,436.82864,455.18338,492.387,812.3373
234.0,2025-07-12 16:45:00,series_1,6,339.2727,341.49164,-152.91348,210.05328,249.06761,266.16827,276.43655,406.24008,419.12903,430.7695,451.00528,636.7545
237.0,2025-07-12 16:50:00,series_1,7,348.39825,349.60196,-141.67456,213.7345,252.08769,268.68024,279.18246,418.5572,430.03415,449.27338,482.6519,731.85236
242.0,2025-07-12 16:55:00,series_1,8,344.07162,345.17462,-217.4921,202.77515,245.68785,255.18765,268.3662,426.50607,438.12317,451.8433,487.4978,785.083
224.0,2025-07-12 17:00:00,series_1,9,346.33835,344.94708,-66.96448,209.65884,237.56894,257.75742,272.467,426.0768,440.36026,459.53214,499.5018,798.23474
229.0,2025-07-12 17:05:00,series_1,10,341.55975,340.96906,-91.5206,204.33679,248.30124,263.00433,274.8705,409.51974,424.72,440.31262,472.3862,641.39355
390.0,2025-07-12 19:35:00,series_1,4,325.93195,329.12598,-57.88617,239.6538,262.09708,273.78836,279.8897,372.4705,377.6337,386.20004,399.48825,475.29666
420.0,2025-07-12 19:40:00,series_1,5,326.6068,326.20355,32.447144,237.24889,259.1204,273.32617,281.26508,374.7183,381.6113,397.23114,414.13034,670.9074
421.0,2025-07-12 19:45:00,series_1,6,324.2098,324.60962,69.28999,240.17279,257.1983,270.01083,277.6625,373.14725,381.3853,392.34796,411.4122,599.8097
449.0,2025-07-12 19:50:00,series_1,7,347.2432,347.12695,133.04903,234.18736,265.7382,280.5182,291.48846,405.8518,415.5498,427.18408,458.72418,645.53625
386.0,2025-07-12 21:20:00,series_1,1,464.80426,464.25055,206.25208,397.22534,407.82416,416.05878,423.40805,505.55292,512.1391,521.57574,537.7104,681.43445
399.0,2025-07-12 21:25:00,series_1,2,459.81094,460.4491,252.6679,386.1573,401.82013,410.96887,419.38538,502.25226,509.05746,519.84143,528.95624,646.1301
293.0,2025-07-12 21:35:00,series_1,4,444.6242,446.53226,221.73482,367.97327,381.4773,392.20306,400.48727,488.85406,494.21912,503.84152,514.49146,569.2866
290.0,2025-07-12 21:40:00,series_1,5,446.39948,447.37054,-55.26187,347.31726,382.1345,393.4821,401.565,493.536,500.9646,513.8178,531.78156,714.0127
290.0,2025-07-12 21:45:00,series_1,6,447.149,447.8269,65.23749,348.6428,374.0831,385.49426,392.53778,505.8109,514.44275,527.81006,548.3676,880.9884
303.0,2025-07-12 21:50:00,series_1,7,437.18253,437.19885,75.50528,328.66565,355.51645,368.0641,378.28372,496.684,505.9553,518.3154,541.9126,785.5768
323.0,2025-07-12 21:55:00,series_1,8,428.6788,429.35742,170.71793,321.0812,344.61923,360.69653,368.347,488.14877,500.37827,513.90814,541.0869,796.7185
315.0,2025-07-12 22:00:00,series_1,9,448.08463,445.1079,-22.755737,313.88797,339.3109,359.65747,371.95004,527.1466,538.15686,559.973,587.8752,1220.3368
296.0,2025-07-12 22:05:00,series_1,10,439.98355,439.25854,-51.188293,297.64334,332.4675,348.29776,358.9158,521.0789,532.52814,549.2699,578.932,808.5239
272.0,2025-07-12 22:10:00,series_1,11,434.60934,434.20132,-128.57153,289.2132,322.6878,339.60828,352.3476,518.7455,529.48566,548.49176,578.8218,965.1519
98.0,2025-07-13 00:55:00,series_1,8,36.078117,35.482918,-165.221,-21.485268,-9.354065,-3.7817829,0.41322264,72.68539,79.06867,88.355385,103.77424,301.5255
88.0,2025-07-13 01:05:00,series_1,10,35.12298,35.046616,-181.45236,-36.28477,-17.870705,-7.1526833,-0.5308543,69.82944,76.00352,85.323166,102.669914,238.9933
115.0,2025-07-13 01:10:00,series_1,11,37.143803,37.732224,-203.80328,-32.301907,-14.195241,-3.8325887,1.6798513,73.785126,80.42117,92.62411,105.51337,218.83539
109.0,2025-07-13 01:15:00,series_1,0,48.447613,48.159935,-89.92032,-15.635793,-1.285998,9.062453,14.186538,81.20945,85.69914,94.81206,105.70944,213.5922
114.0,2025-07-13 01:20:00,series_1,1,39.381653,39.380302,-113.07912,-24.838114,-6.980331,-0.97755367,3.7109401,73.304,78.60889,86.18525,98.56942,204.01067
112.0,2025-07-13 01:25:00,series_1,2,42.841286,43.10756,-135.90549,-28.55965,-8.92635,2.2405708,8.158869,78.82151,84.739174,94.10814,107.73324,238.72926
83.0,2025-07-13 02:20:00,series_1,1,26.786057,26.351465,-135.26279,-30.004633,-17.195173,-8.030644,-1.5998098,58.189068,62.442802,70.586876,82.47876,173.35556
95.0,2025-07-13 02:30:00,series_1,3,32.082394,33.400505,-360.39993,-31.726818,-12.551869,-3.094237,1.8545923,64.35085,69.88255,75.19601,84.97571,258.48688
74.0,2025-07-13 02:40:00,series_1,5,30.278168,30.235588,-207.99156,-30.817812,-16.061113,-6.423833,-1.5810646,60.944546,66.58545,73.18868,89.843445,249.37726
81.0,2025-07-13 03:00:00,series_1,9,6.4216347,5.8484807,-313.32224,-54.721287,-41.793724,-34.330647,-29.175081,42.691708,49.63956,58.655674,73.91292,194.50568
86.0,2025-07-13 03:05:00,series_1,10,2.2939818,2.1918054,-366.02124,-72.02534,-50.61945,-42.19668,-36.69823,39.00653,47.186054,55.463432,80.23281,338.04324
59.0,2025-07-13 04:35:00,series_1,4,33.49755,34.83824,-140.43597,1.0249021,9.021793,13.6670065,15.972948,50.37957,52.248768,55.14804,62.21918,160.0144
243.0,2025-07-13 07:10:00,series_1,11,126.40275,124.72105,-360.4203,12.188096,40.1968,49.134563,59.243988,197.25127,218.6352,236.39862,262.40927,622.05066
195.0,2025-07-13 07:15:00,series_1,0,258.00043,258.20975,46.477173,193.2584,211.00346,220.4408,224.81078,288.9532,293.5023,300.83246,315.72513,402.13483
200.0,2025-07-13 07:20:00,series_1,1,254.04097,252.91368,50.601334,192.99611,204.08585,211.63245,216.6153,290.1682,295.8792,306.2909,317.88727,563.51794
188.0,2025-07-13 07:30:00,series_1,3,257.552,258.06946,-173.42136,187.18645,201.69244,208.76021,215.66791,298.06097,305.0152,316.22333,337.8071,603.5416
192.0,2025-07-13 07:35:00,series_1,4,260.43402,262.36514,50.912216,182.5029,197.26422,205.00526,214.05865,303.14044,311.3915,321.785,336.50406,492.60394
189.0,2025-07-13 07:40:00,series_1,5,271.33038,272.50787,-169.96222,165.44472,195.8298,207.19624,216.28166,326.7339,332.44077,342.09677,363.33807,549.7664
190.0,2025-07-13 08:15:00,series_1,0,239.84119,239.64774,136.9794,194.66226,202.6979,210.20331,213.4432,265.32944,268.74728,274.43787,284.0432,411.57263
304.0,2025-07-13 12:35:00,series_1,4,274.39868,275.654,156.99951,234.77191,246.80856,251.12524,254.63028,294.2283,296.64032,302.73712,307.90097,346.1244
308.0,2025-07-13 12:50:00,series_1,7,273.1749,273.46893,126.29703,227.93703,236.57549,245.04506,249.40538,299.721,302.6161,306.65613,313.95474,394.4489
275.0,2025-07-13 13:25:00,series_1,2,312.8518,313.03412,207.96782,278.0673,286.6558,290.96332,293.70682,331.1724,333.98315,337.86536,345.101,411.6643
262.0,2025-07-13 13:30:00,series_1,3,310.14264,310.4407,123.8517,277.5554,284.6098,288.08652,291.8517,328.472,331.67487,336.22632,342.08328,393.03745
257.0,2025-07-13 13:35:00,series_1,4,307.00287,307.80334,216.92316,272.92297,279.80887,283.73975,287.06076,326.1113,329.07648,333.44296,339.99533,417.794
272.0,2025-07-13 13:40:00,series_1,5,309.6559,309.6411,182.46915,270.8014,282.6523,286.68558,289.69794,330.53085,333.7758,338.3187,349.12766,465.45233
258.0,2025-07-13 13:50:00,series_1,7,311.2056,311.0238,172.57065,269.4678,278.39932,284.64444,288.40872,333.3008,336.51483,340.8232,350.68915,529.1523
248.0,2025-07-13 14:00:00,series_1,9,309.22195,308.45953,192.5231,266.08667,274.9132,281.293,284.593,333.4732,337.3898,343.96902,356.045,585.1381
250.0,2025-07-13 14:05:00,series_1,10,305.5689,305.55612,129.86806,256.00275,267.8599,273.90256,277.55984,333.9911,338.9746,347.1011,355.06552,462.51855
236.0,2025-07-13 14:10:00,series_1,11,309.87268,309.4319,225.55032,261.88974,271.24747,279.15433,282.6179,335.30545,339.75616,347.71475,360.23874,421.0147
219.0,2025-07-13 14:20:00,series_1,1,247.28133,247.07672,165.14742,221.977,226.69351,230.3735,232.39195,261.77563,264.1817,266.7783,270.71436,414.8666
216.0,2025-07-13 14:25:00,series_1,2,244.019,244.30695,154.86356,211.59763,218.72902,222.40245,224.94156,261.7505,264.78592,269.3246,277.27417,308.23285
267.0,2025-07-13 15:10:00,series_1,11,224.62863,223.97166,121.07799,168.96321,182.29788,189.62807,194.57562,254.2547,258.89938,266.03085,279.70023,448.55765
80.0,2025-07-13 15:35:00,series_1,4,247.61081,249.57568,-23.917145,180.95024,200.8461,208.98618,213.26791,283.86298,288.46365,293.2995,305.261,357.78168
87.0,2025-07-13 15:40:00,series_1,5,256.1669,256.40546,-4.322998,190.32146,207.65828,216.7728,222.84607,290.8,294.4121,303.56284,314.679,467.56943
171.0,2025-07-13 15:45:00,series_1,6,258.26724,259.42398,-9.23407,187.73956,202.8796,212.84534,221.50317,298.6675,305.21716,312.4913,328.36816,394.80493
174.0,2025-07-13 15:50:00,series_1,7,271.61676,271.00635,22.479172,223.89246,233.15686,239.82529,243.71054,300.13794,304.02798,311.77362,321.88495,532.1002
187.0,2025-07-13 16:00:00,series_1,9,299.0412,297.39868,-203.7428,199.6878,220.63641,232.23138,242.29286,358.16394,368.48077,382.28717,403.53757,740.7367
187.0,2025-07-13 16:05:00,series_1,10,272.45386,271.402,116.04036,201.28297,216.60294,226.49171,231.91554,313.90564,319.03094,327.8689,345.29504,590.2112
205.0,2025-07-13 16:10:00,series_1,11,266.46283,265.70294,-166.94852,194.7657,211.51453,218.65645,225.66867,310.033,319.42233,331.6754,346.07193,541.9116
264.0,2025-07-13 17:35:00,series_1,4,219.53253,221.30765,-72.98453,162.87196,179.23721,186.98694,191.87872,246.43982,250.6743,258.35443,268.24316,437.9131
271.0,2025-07-13 17:40:00,series_1,5,220.44771,220.45316,21.854172,168.05067,183.09477,187.96693,192.40964,246.40219,250.71672,258.43573,267.61795,607.9526
289.0,2025-07-13 17:45:00,series_1,6,216.21127,216.60832,108.0433,158.63313,175.46236,181.99577,187.54736,245.66017,250.99652,256.5812,265.8379,352.956
306.0,2025-07-13 17:50:00,series_1,7,216.34769,216.08853,17.276459,158.89278,173.72209,181.21175,187.09032,249.23811,254.85664,263.9783,276.09723,528.6383
297.0,2025-07-13 17:55:00,series_1,8,216.77722,216.58728,40.109955,165.39035,176.95384,183.83466,187.08173,246.6432,252.26628,262.91855,273.39334,458.6715
303.0,2025-07-13 18:00:00,series_1,9,222.23691,221.98099,-64.476105,165.7451,178.09384,185.40154,190.77132,254.78981,260.7727,267.8493,282.3648,367.29602
299.0,2025-07-13 18:05:00,series_1,10,231.56247,231.15508,9.889282,157.9039,177.4872,186.0803,193.07079,269.77826,277.3507,286.23663,304.68942,389.9861
320.0,2025-07-13 18:10:00,series_1,11,233.10632,232.6784,-43.439453,168.16418,185.91063,193.91542,197.58975,273.7566,280.48557,290.75812,302.9018,415.25528
231.0,2025-07-13 22:10:00,series_1,11,354.50955,352.92996,92.3884,213.63351,247.19186,264.0615,279.15503,429.92847,441.75772,459.4081,494.02866,921.6135
116.0,2025-07-14 00:25:00,series_1,2,77.932945,78.15271,-60.349274,26.38393,38.803295,46.54588,50.577297,105.66688,109.91112,115.49851,127.05496,230.2463
115.0,2025-07-14 00:35:00,series_1,4,67.73628,69.583786,-177.30289,15.457611,31.782755,38.875145,43.56691,90.98801,95.17661,101.599724,112.13865,194.12228
112.0,2025-07-14 00:40:00,series_1,5,69.15668,69.59024,-144.09908,17.851704,29.926353,35.762054,41.16549,96.00443,101.15548,105.43506,114.840935,413.2577
72.0,2025-07-14 05:25:00,series_1,2,43.935863,43.741177,-46.05394,20.336843,25.502155,29.09384,31.438026,56.551365,58.78,62.354965,67.77649,141.04921
82.0,2025-07-14 05:30:00,series_1,3,49.814213,50.372803,-14.428188,23.4966,30.468838,33.664196,36.605785,63.14176,64.88863,67.838715,74.40805,102.17117
86.0,2025-07-14 05:35:00,series_1,4,50.201702,51.093033,-56.193604,24.414143,29.981312,34.770187,36.57692,63.479416,64.821465,67.66809,73.64446,153.57512
122.0,2025-07-14 05:40:00,series_1,5,53.100105,52.917698,-67.38475,24.260372,30.327,34.99086,37.57111,68.70245,71.286934,74.41441,79.71228,151.78091
185.0,2025-07-14 05:45:00,series_1,6,53.10339,53.26589,-91.982086,17.602734,28.505903,32.568344,36.38982,71.34769,74.07165,77.57881,85.770454,155.4397
163.0,2025-07-14 05:50:00,series_1,7,57.807125,57.29779,-78.89492,27.31754,33.563095,37.416157,40.836136,75.31532,77.38598,82.742874,91.78162,203.04288
143.0,2025-07-14 05:55:00,series_1,8,57.41803,57.87855,-47.633446,20.506283,32.136806,35.369465,38.79576,76.60406,79.65516,84.22077,91.152145,168.05681
165.0,2025-07-14 06:00:00,series_1,9,52.350285,51.95678,-127.47817,17.538805,24.627588,29.761484,33.412704,72.01817,76.501785,84.2058,91.980705,284.8274
172.0,2025-07-14 06:05:00,series_1,10,52.561092,52.170128,-53.095123,9.134961,21.562822,25.265461,28.072027,76.76569,80.5098,85.68375,96.08496,156.90376
165.0,2025-07-14 06:10:00,series_1,11,56.141922,55.244,-65.641205,12.151272,23.261452,28.939032,33.45776,79.920555,84.64191,93.424484,102.35873,263.16916
170.0,2025-07-14 07:35:00,series_1,4,225.25024,226.5783,66.374344,157.5764,171.20013,179.40802,186.09894,261.16977,266.98672,275.1246,291.46008,522.6925
183.0,2025-07-14 08:15:00,series_1,0,225.8226,225.62689,122.01912,180.18077,188.34943,195.62775,198.92795,251.68698,255.09401,260.88855,270.76636,398.92084
177.0,2025-07-14 08:20:00,series_1,1,226.32141,225.88971,71.40399,174.19646,182.70702,190.29259,194.56116,257.09808,262.2932,267.69812,275.65262,557.86633
258.0,2025-07-14 11:30:00,series_1,3,207.62625,207.58768,75.00432,150.47441,165.8564,172.9299,175.94357,237.27888,244.06686,252.61723,263.4338,406.8065
272.0,2025-07-14 11:35:00,series_1,4,210.43123,212.44751,-80.31308,146.18198,162.48653,169.26178,174.28348,247.08685,252.01123,258.245,270.4931,328.08508
340.0,2025-07-14 12:05:00,series_1,10,245.19731,245.49352,-17.103104,147.05186,166.19815,180.9533,188.57549,299.60782,307.89917,320.66812,346.0611,537.9872
234.0,2025-07-14 14:15:00,series_1,0,269.5701,269.7204,154.73032,242.2175,248.92592,252.1192,254.42683,284.25702,286.64374,289.95578,293.11343,341.6671
224.0,2025-07-14 14:20:00,series_1,1,269.7637,269.42645,146.42622,238.96303,246.05017,249.5196,252.02937,286.84457,289.96198,293.8904,301.58304,475.63116
213.0,2025-07-14 14:25:00,series_1,2,269.72745,270.07388,174.39682,230.95001,240.48839,245.64082,249.34532,290.6262,293.75647,297.9391,305.71484,364.21506
214.0,2025-07-14 14:30:00,series_1,3,271.35422,271.51233,76.81583,236.04933,243.06326,246.57639,250.06125,291.6909,294.73642,300.29788,308.8619,415.18182
235.0,2025-07-14 14:45:00,series_1,6,270.24524,270.71686,89.888916,224.48634,235.05203,242.52061,247.38902,294.16022,298.22916,304.10657,315.6599,468.25635
228.0,2025-07-14 14:55:00,series_1,8,268.59576,268.7149,153.11978,218.92198,229.41507,235.88142,240.65868,297.04666,301.5932,307.67865,318.62427,439.99524
231.0,2025-07-14 16:30:00,series_1,3,266.19623,266.7467,150.14343,218.63672,231.71376,237.45653,241.31618,290.692,295.14032,300.1345,308.94696,371.58783
310.0,2025-07-14 17:45:00,series_1,6,257.7095,258.04297,67.476,192.21419,206.2447,217.04842,224.55182,297.44006,302.53784,308.36667,319.99307,419.51816
307.0,2025-07-14 18:05:00,series_1,10,257.77957,257.2042,110.58,201.2976,216.88286,223.1962,227.84766,286.7218,293.0094,300.57553,312.15173,384.3942
320.0,2025-07-14 18:10:00,series_1,11,262.2465,262.30145,66.30554,196.66206,212.50323,221.78781,227.28656,299.50665,307.04706,317.3139,329.8216,493.04553
464.0,2025-07-14 20:05:00,series_1,10,398.9299,399.05103,108.849335,311.36337,336.864,347.81586,354.0848,442.98846,449.70697,456.75613,477.26218,610.92737
333.0,2025-07-14 21:45:00,series_1,6,411.3094,413.13382,-116.80145,322.9485,345.637,358.2804,366.316,461.38965,466.36172,477.70062,492.2381,725.25806
322.0,2025-07-14 21:50:00,series_1,7,405.5655,405.83664,70.288025,304.84,329.8335,341.2245,349.89392,459.51395,467.81564,480.03964,500.93323,683.5739
304.0,2025-07-14 21:55:00,series_1,8,403.94324,403.91702,178.794,310.13348,324.80557,340.27902,348.36667,461.71725,470.12048,480.8631,498.38712,738.643
280.0,2025-07-14 22:00:00,series_1,9,412.1426,410.01605,40.9075,283.81393,308.41003,325.2165,337.32278,485.33606,501.6343,516.84894,546.17444,1133.0476
295.0,2025-07-14 22:05:00,series_1,10,410.53925,410.63733,-67.67667,271.37088,305.60666,321.9777,333.66922,485.42233,497.71744,516.1466,545.7228,942.3785
265.0,2025-07-14 22:10:00,series_1,11,403.08032,401.30005,68.725586,267.74667,302.07257,317.02396,329.79712,475.91196,488.46295,507.72192,540.0448,920.87286
203.0,2025-07-14 22:30:00,series_1,3,246.77782,247.25375,-61.227966,198.09982,207.40971,212.19618,216.90698,277.18854,281.21722,288.3843,297.4402,355.76544
135.0,2025-07-15 00:15:00,series_1,0,95.501305,95.324326,-40.24492,42.95885,57.084217,62.870926,67.08724,123.92955,127.86739,134.09686,146.05986,250.52519
146.0,2025-07-15 00:20:00,series_1,1,91.3118,90.38071,-38.157608,41.223953,53.4875,59.02299,64.17995,120.83464,125.691895,132.22783,144.48132,200.28036
130.0,2025-07-15 00:30:00,series_1,3,87.357346,88.55624,-80.41417,31.968851,45.626827,55.823574,59.825962,114.78299,119.15147,125.19303,133.18448,239.22374
64.0,2025-07-15 04:35:00,series_1,4,41.121994,42.20391,-86.49519,10.57102,16.765562,22.835571,25.036463,56.74919,58.40797,61.307964,68.948654,169.01176
71.0,2025-07-15 04:40:00,series_1,5,43.767967,43.536926,-92.160835,11.957785,18.471354,23.325588,26.234642,61.426727,64.37919,67.778595,73.751015,155.05936
173.0,2025-07-15 06:05:00,series_1,10,90.02824,89.64179,-213.27553,-1.3209862,24.927898,34.85747,40.87878,138.35802,145.10365,156.52545,179.90494,362.73688
217.0,2025-07-15 11:05:00,series_1,10,270.81128,271.0547,51.66951,199.87971,218.93896,230.43144,235.87415,304.59912,309.9104,315.872,330.61746,433.11115
221.0,2025-07-15 11:10:00,series_1,11,277.04715,276.09796,85.094696,212.61734,232.61157,239.46709,242.93628,308.1295,312.65912,320.61087,340.2481,554.2832
288.0,2025-07-15 12:15:00,series_1,0,263.6109,263.46426,178.71175,244.54619,248.93134,251.52437,253.32967,274.25793,276.00772,277.38666,283.5214,332.4779
290.0,2025-07-15 12:20:00,series_1,1,264.68372,264.4922,194.8569,244.3385,249.64337,251.31784,253.15701,277.097,279.30682,281.78775,285.27478,339.23682
297.0,2025-07-15 12:50:00,series_1,7,267.1473,266.78467,124.207504,233.22957,239.2437,243.5536,247.23671,286.95544,288.99564,293.9332,302.88754,408.5485
