y,ds,unique_id,index,TimesNet,TimesNet-median,TimesNet-lo-100,TimesNet-lo-95,TimesNet-lo-90,TimesNet-lo-85,TimesNet-lo-80,TimesNet-hi-80,TimesNet-hi-85,TimesNet-hi-90,TimesNet-hi-95,TimesNet-hi-100
296.0,2025-07-21 21:40:00,series_1,5,376.3826,376.6599,176.42976,283.33884,304.26617,316.95047,325.10876,428.6009,434.3559,443.6659,461.71582,594.24963
288.0,2025-07-21 21:45:00,series_1,6,373.39838,373.95868,215.04485,282.5877,306.83853,316.65637,322.22925,425.9263,433.78387,444.99292,466.71405,555.50287
274.0,2025-07-21 21:55:00,series_1,8,377.52734,376.90033,164.60709,272.36365,292.36777,304.496,314.5415,441.80057,453.07785,464.045,480.2035,764.595
267.0,2025-07-21 22:00:00,series_1,9,362.38824,361.232,-109.88336,257.1094,278.11392,292.17856,300.78613,426.15237,432.18646,445.27634,464.72607,688.1896
94.0,2025-07-22 00:45:00,series_1,6,63.58575,63.652946,-150.1856,24.698978,32.63369,38.98689,43.13384,85.26183,89.87398,93.853966,108.3965,334.28394
74.0,2025-07-22 02:35:00,series_1,4,39.572342,40.484474,-55.357643,-2.4333196,6.130038,11.108292,14.927915,63.536205,67.39847,72.30326,80.88925,134.27249
77.0,2025-07-22 03:35:00,series_1,4,40.637836,41.538277,-47.253494,8.092739,18.502232,22.405687,25.076956,56.207355,58.38474,62.581566,66.66731,102.202286
80.0,2025-07-22 03:40:00,series_1,5,42.140076,42.23759,-65.85903,11.650002,18.235641,23.048964,25.570127,58.927242,60.874447,63.684284,70.01042,108.27538
296.0,2025-07-22 07:55:00,series_1,8,213.54279,213.61902,31.040512,151.8147,165.73648,171.95891,176.54166,252.74403,259.05435,265.72852,276.33978,355.7121
327.0,2025-07-22 08:45:00,series_1,6,256.32874,258.10516,32.762207,169.52986,193.02122,202.05457,207.65625,303.1587,313.05978,322.0917,339.30682,421.7984
261.0,2025-07-22 12:15:00,series_1,0,285.33957,284.77295,221.14073,255.64294,263.12186,265.97772,268.1399,301.94693,304.8649,309.74722,316.24875,360.48102
294.0,2025-07-22 14:15:00,series_1,0,263.6398,263.4618,115.014496,226.8811,233.92714,240.30275,243.79402,284.12497,287.77097,292.9941,301.16107,379.89893
232.0,2025-07-22 14:35:00,series_1,4,277.48795,279.21753,101.544846,225.26793,232.73727,242.88684,247.37024,307.0509,312.05933,317.94617,325.4478,377.09088
227.0,2025-07-22 15:20:00,series_1,1,271.34625,270.74304,183.18669,238.60254,244.65239,248.22298,251.33386,290.90063,294.0264,299.1092,309.49728,366.98315
218.0,2025-07-22 15:45:00,series_1,6,270.47314,270.5816,161.66483,231.1087,242.48174,246.69899,250.30333,292.15894,294.78848,300.70102,308.8171,356.5572
214.0,2025-07-22 16:00:00,series_1,9,266.4112,266.13773,158.45642,217.5415,229.75206,233.42387,239.17992,294.08563,298.8128,304.23386,311.76846,413.48938
211.0,2025-07-22 16:05:00,series_1,10,265.0454,264.96124,171.15555,219.96042,229.47737,233.57593,238.81812,292.53757,295.66565,300.80362,308.1576,364.59918
309.0,2025-07-22 18:20:00,series_1,1,253.47945,252.893,83.32814,202.8234,214.42836,219.11087,223.45071,283.7778,289.63733,294.56387,305.6825,363.0677
356.0,2025-07-22 18:55:00,series_1,8,284.7616,284.55035,68.2655,195.2541,218.55455,229.76726,236.71294,334.3727,342.16727,353.6406,367.66714,609.4246
570.0,2025-07-22 21:10:00,series_1,11,453.67236,453.22443,99.104126,308.16772,343.13306,362.60864,373.5654,530.5851,547.1451,563.29407,593.11304,1281.5021
336.0,2025-07-22 21:15:00,series_1,0,517.7232,516.78644,357.18646,457.47754,468.5685,475.73434,479.9671,554.19794,559.128,567.26697,583.5612,739.9137
337.0,2025-07-22 21:20:00,series_1,1,512.4546,510.56366,352.04196,435.32288,451.9723,460.4915,465.45047,558.0852,565.89087,579.7802,597.293,697.3954
304.0,2025-07-22 21:25:00,series_1,2,510.51645,510.22495,235.25586,427.53143,444.48257,453.20782,460.50638,557.0326,567.22754,579.77814,596.9611,725.3191
314.0,2025-07-22 21:30:00,series_1,3,508.30524,509.7526,329.5105,420.95636,441.02982,454.99017,462.8252,557.9991,565.74976,574.1352,591.2939,726.62897
322.0,2025-07-22 21:35:00,series_1,4,501.37357,504.0066,322.18982,400.5474,422.76224,433.08368,443.5068,556.4771,563.9443,574.9967,589.39557,777.26917
360.0,2025-07-22 21:40:00,series_1,5,515.7064,515.9592,279.23566,400.90125,424.77417,439.11307,449.93674,580.8657,589.4296,602.4058,618.1705,841.0991
374.0,2025-07-22 21:45:00,series_1,6,502.9596,503.59735,253.48866,393.09863,410.15228,427.60052,438.0272,566.92065,579.4446,593.4243,622.30273,840.6767
362.0,2025-07-22 21:50:00,series_1,7,511.43005,510.771,222.345,374.30295,408.90598,417.73007,434.68948,588.4463,596.34503,614.2138,635.53,1059.197
349.0,2025-07-22 21:55:00,series_1,8,512.36145,512.3679,291.35376,391.49387,416.95554,426.84018,436.88428,587.3483,599.85767,615.49316,636.8681,803.7809
316.0,2025-07-22 22:00:00,series_1,9,518.8115,517.6652,-172.59344,358.84735,405.35883,423.2556,432.44077,603.4893,617.23956,636.80963,666.1342,976.9727
285.0,2025-07-22 22:05:00,series_1,10,518.26575,516.45374,-315.46136,357.92493,388.6127,413.58652,425.4666,613.5352,625.76624,648.3305,677.58594,986.1747
280.0,2025-07-22 22:10:00,series_1,11,512.2428,511.60114,47.45041,322.87582,368.27267,394.39743,407.94,613.13916,633.76324,654.75446,693.68555,1601.0446
66.0,2025-07-23 03:45:00,series_1,6,37.01368,37.252846,-163.32025,2.0955138,8.242027,13.601423,17.582119,56.777214,60.789833,65.56145,72.56115,295.57312
69.0,2025-07-23 03:50:00,series_1,7,37.616512,37.97113,-85.273026,-0.41220146,8.00654,14.865986,18.748219,57.693157,60.642586,64.9096,70.58479,209.59932
74.0,2025-07-23 03:55:00,series_1,8,28.840332,29.624065,-236.42914,-8.26075,0.41751003,6.3339434,8.428278,47.51208,51.874107,56.721127,63.914886,154.18231
59.0,2025-07-23 04:00:00,series_1,9,27.864521,27.155891,-40.874077,-9.052894,-1.0069913,4.368674,7.2905827,48.976078,53.112576,57.139294,65.47579,299.92572
64.0,2025-07-23 04:05:00,series_1,10,28.159698,28.215008,-105.18636,-13.846256,-0.980839,3.3724573,6.5255713,49.36753,52.944637,57.73663,65.30012,127.03528
83.0,2025-07-23 05:00:00,series_1,9,56.10318,55.668762,-11.667454,21.262487,29.36374,34.256565,36.910423,74.96537,77.820335,81.01735,88.97386,142.78346
283.0,2025-07-23 12:45:00,series_1,6,328.90506,330.03766,119.275024,282.94632,294.31604,299.96756,303.75775,354.77805,358.48773,363.795,374.86032,419.1424
283.0,2025-07-23 12:50:00,series_1,7,334.43884,333.92365,212.86508,280.8135,293.1417,299.73178,302.5309,366.1284,372.9341,379.62936,391.3315,485.68225
293.0,2025-07-23 12:55:00,series_1,8,331.83798,332.14948,139.90068,280.24878,295.28882,301.2898,304.0838,359.17206,364.13467,371.47168,380.53635,490.44714
278.0,2025-07-23 13:00:00,series_1,9,333.239,332.76874,183.35811,278.12842,291.57852,296.58875,300.855,363.9841,369.22415,375.57596,386.65955,496.17477
279.0,2025-07-23 13:10:00,series_1,11,327.72513,327.68756,52.563232,269.88675,283.4511,290.7675,296.61124,359.508,364.14206,371.8427,383.59756,541.7982
275.0,2025-07-23 13:15:00,series_1,0,292.325,292.55072,213.35034,269.9284,275.4755,278.28268,280.61383,303.3566,305.2056,307.45972,312.30792,345.98157
321.0,2025-07-23 13:25:00,series_1,2,291.88422,291.73608,242.37628,266.90952,271.48535,275.1833,277.49954,305.88498,309.2705,311.93292,318.94904,349.7479
258.0,2025-07-23 13:45:00,series_1,6,286.79276,287.21576,158.93544,254.08217,261.25665,264.6451,267.9232,305.71143,307.8258,313.27676,319.3543,406.7509
249.0,2025-07-23 14:15:00,series_1,0,266.97226,267.06815,142.47191,249.49896,252.57483,255.38597,256.94656,276.491,277.69843,280.5466,283.46103,308.33484
204.0,2025-07-23 14:50:00,series_1,7,262.2623,261.98773,139.17706,224.24352,233.53824,239.27008,241.86226,282.77075,286.3366,290.14743,300.41122,376.64633
210.0,2025-07-23 14:55:00,series_1,8,264.67444,264.86475,166.75175,223.94833,231.59439,237.60217,241.33145,286.77472,291.46716,296.39386,308.5844,406.09216
209.0,2025-07-23 15:00:00,series_1,9,264.3121,263.16125,128.12059,205.44853,222.39542,230.2165,233.92168,293.73282,297.96445,306.6552,324.84137,522.13904
212.0,2025-07-23 15:05:00,series_1,10,263.2741,263.25204,114.556564,217.23654,229.2898,235.6372,239.52257,286.5161,289.09576,295.02023,305.3149,373.3367
206.0,2025-07-23 15:10:00,series_1,11,263.32605,262.3974,106.687546,221.36256,229.63705,234.90915,238.56844,288.98938,292.56003,302.73447,314.67862,568.737
243.0,2025-07-23 15:15:00,series_1,0,219.9328,219.88416,131.84906,200.78941,205.00386,206.992,209.14438,230.46059,232.16235,235.57681,240.0425,279.74777
240.0,2025-07-23 15:20:00,series_1,1,219.6438,219.29941,152.90094,199.05415,203.09973,204.75876,206.31248,232.32707,235.06827,237.41982,241.0227,292.33752
268.0,2025-07-23 15:25:00,series_1,2,216.58363,216.61852,149.98993,195.46852,199.43077,201.8587,203.6944,229.16046,230.79158,234.63924,239.97185,273.7347
246.0,2025-07-23 15:30:00,series_1,3,220.63194,220.7887,162.71951,199.03331,203.83151,206.04288,208.0399,233.99039,236.17,238.5096,242.80789,269.92786
248.0,2025-07-23 15:40:00,series_1,5,217.7728,217.72833,133.74077,189.9504,195.50943,199.87756,201.76874,232.94214,236.69356,240.0766,245.14546,271.70996
284.0,2025-07-23 16:15:00,series_1,0,219.41743,219.1781,187.78241,204.62038,207.73268,209.34456,210.4096,227.94244,229.15294,231.279,234.50398,296.61273
253.0,2025-07-23 16:20:00,series_1,1,221.4565,221.49867,156.7016,202.77498,205.96909,208.42007,210.21684,232.64003,234.22836,236.41248,240.41135,256.39417
243.0,2025-07-23 16:25:00,series_1,2,224.21892,224.27606,117.35125,202.27939,208.09273,210.69858,213.1995,234.91953,236.89415,239.19261,244.35413,342.7865
273.0,2025-07-23 16:30:00,series_1,3,221.11746,221.37003,160.75824,198.44005,204.04451,206.99684,209.26852,233.38234,235.78116,238.36398,242.1663,270.91324
266.0,2025-07-23 16:35:00,series_1,4,219.02159,219.48038,127.64588,198.16171,201.77437,204.97658,206.95686,231.00356,232.47617,234.889,241.10182,286.4623
269.0,2025-07-23 16:40:00,series_1,5,221.06633,221.2125,131.43512,195.6902,203.12988,206.15694,208.39189,233.17386,235.39781,239.1914,245.23485,321.27194
288.0,2025-07-23 16:45:00,series_1,6,221.45871,221.42139,124.66476,198.20703,204.01372,207.2518,209.26897,234.31981,236.92807,239.6133,246.3218,336.36334
279.0,2025-07-23 16:50:00,series_1,7,221.34811,221.12265,121.19565,195.39108,200.93889,204.82776,206.54501,236.40694,238.38988,241.6989,249.81207,284.5919
283.0,2025-07-23 16:55:00,series_1,8,221.39575,221.51721,124.74703,190.8283,200.65604,205.25043,207.76729,236.46062,238.42876,242.47704,251.60257,316.33713
269.0,2025-07-23 17:00:00,series_1,9,223.26382,223.13354,105.7992,194.8242,201.07748,204.84798,207.46278,239.00224,242.27391,246.13606,252.52734,332.32428
265.0,2025-07-23 17:05:00,series_1,10,220.97623,220.20193,165.64346,193.74634,199.53691,202.67989,204.63887,236.63873,239.04015,245.69354,256.17477,331.28967
271.0,2025-07-23 17:10:00,series_1,11,225.25766,224.887,146.84776,196.14339,202.21637,205.8153,208.15253,242.15411,245.7056,249.81944,258.23618,321.66443
435.0,2025-07-23 19:15:00,series_1,0,370.42374,370.31586,245.57451,320.38608,332.7509,339.72662,344.52945,395.19604,398.0328,403.22165,412.4377,631.9575
416.0,2025-07-23 19:20:00,series_1,1,373.40872,373.1996,171.81146,318.30453,331.15042,337.05423,341.82236,405.17188,408.90396,415.90244,428.1106,525.4602
488.0,2025-07-23 20:05:00,series_1,10,396.68375,396.49377,207.61116,317.5706,330.33173,338.51953,350.92163,443.2153,448.14755,458.7686,477.26648,663.55176
498.0,2025-07-23 20:10:00,series_1,11,400.96597,400.10367,169.15108,324.00873,336.3796,344.77158,351.48123,450.17776,458.62036,468.82874,486.95987,589.226
545.0,2025-07-23 20:15:00,series_1,0,473.68414,473.20352,356.3204,424.77374,435.15152,440.553,444.10718,502.4888,505.8122,513.07996,525.15924,646.9918
64.0,2025-07-24 04:25:00,series_1,2,34.786736,35.076374,-34.967644,9.533329,14.026273,18.02368,20.180073,49.17039,51.923336,54.863583,59.670975,81.54484
74.0,2025-07-24 05:25:00,series_1,2,49.164894,49.375725,-77.79469,24.574142,30.8771,34.017815,35.897446,62.051846,63.56979,66.42606,72.26083,123.53471
128.0,2025-07-24 06:00:00,series_1,9,62.478382,61.8742,-115.77713,-1.4549632,13.998786,23.42345,27.303663,100.501625,106.50991,116.09038,133.38013,220.52669
151.0,2025-07-24 06:05:00,series_1,10,68.052795,67.09244,-83.14546,-20.26525,1.4026692,13.26633,21.02624,118.71749,124.0646,133.7188,156.04703,318.1295
165.0,2025-07-24 06:10:00,series_1,11,75.22761,74.192696,-440.9276,-10.133128,8.914354,17.692333,22.72046,128.67464,135.26762,149.65744,185.40106,416.67865
258.0,2025-07-24 07:00:00,series_1,9,165.0553,164.35313,-140.96457,95.63734,112.21039,120.73835,125.60541,206.28485,212.05261,222.26755,236.37796,376.01978
238.0,2025-07-24 10:30:00,series_1,3,295.21915,296.0016,-32.579865,237.62875,254.37459,261.06183,267.09705,325.5017,330.12564,335.7336,347.14075,467.417
185.0,2025-07-24 10:35:00,series_1,4,286.6534,288.44135,145.55579,220.86632,238.36868,247.25108,253.01007,317.85837,322.33505,330.5033,344.14154,466.6754
180.0,2025-07-24 10:40:00,series_1,5,295.69302,296.25574,146.00203,231.41026,243.41325,251.5881,258.10257,332.0914,339.01245,344.63535,355.44492,461.4604
196.0,2025-07-24 10:45:00,series_1,6,296.41068,297.51813,126.695145,229.34549,244.2669,254.60146,260.13702,331.7793,338.3163,347.56448,359.93576,530.78925
189.0,2025-07-24 10:50:00,series_1,7,310.4854,309.73605,28.210083,247.50041,261.3273,269.72842,273.58932,349.869,357.51163,365.1995,378.6986,451.72314
203.0,2025-07-24 10:55:00,series_1,8,321.51068,321.68143,93.71391,261.08554,275.93335,283.60318,287.34137,356.61575,363.11057,373.1338,386.43964,506.00195
242.0,2025-07-24 11:00:00,series_1,9,322.60324,321.984,93.27515,256.9777,271.54834,278.453,285.73923,360.83444,365.26523,373.5448,387.87732,505.4575
257.0,2025-07-24 11:05:00,series_1,10,327.3467,326.8907,122.66063,262.62097,275.48456,281.5182,288.29422,365.31146,372.11917,383.0318,395.40378,522.7438
249.0,2025-07-24 11:10:00,series_1,11,336.01257,335.7488,-0.14401245,263.90195,283.96594,290.1172,296.80438,376.8539,382.4349,392.73026,410.413,509.19922
314.0,2025-07-24 11:15:00,series_1,0,259.544,258.6262,127.319,208.63934,219.42365,227.4507,230.68141,287.16122,292.1984,300.71384,316.46252,374.96988
289.0,2025-07-24 12:15:00,series_1,0,267.85986,267.97845,147.43637,237.2298,244.96167,250.11777,252.46068,282.58878,284.28586,288.06436,293.2505,439.02213
321.0,2025-07-24 12:20:00,series_1,1,264.78668,264.46906,201.17252,229.4606,237.14236,241.68044,244.71693,284.7012,286.88388,292.3918,299.77054,371.38486
339.0,2025-07-24 12:25:00,series_1,2,271.80692,271.73798,179.07321,228.37332,241.01578,246.63998,250.04718,292.96707,296.4207,301.84476,311.8391,371.93457
243.0,2025-07-24 16:15:00,series_1,0,271.74582,271.72412,85.54213,232.39426,244.58861,248.56253,252.14717,292.32016,295.69733,300.12497,309.53363,361.8844
247.0,2025-07-24 16:30:00,series_1,3,283.283,283.06204,146.62764,234.36958,247.61386,253.1282,256.70227,311.5362,316.565,324.46683,335.09933,407.4874
223.0,2025-07-24 17:10:00,series_1,11,314.4113,313.7161,31.284332,206.49567,226.97302,237.78418,246.80034,380.39777,389.20724,405.18384,431.64774,637.8208
288.0,2025-07-24 17:35:00,series_1,4,239.31763,240.49393,25.23787,196.52103,207.74506,212.97824,217.62091,262.67615,265.1258,271.17154,278.51746,331.00778
295.0,2025-07-24 17:45:00,series_1,6,247.94858,247.3298,117.820465,195.39024,208.04181,214.3672,218.62044,276.8905,284.03464,289.6414,307.99182,497.39923
287.0,2025-07-24 17:55:00,series_1,8,244.88821,244.69545,141.78168,194.9642,203.78566,209.2245,214.29713,274.4305,280.52222,286.59427,296.25574,473.96988
480.0,2025-07-24 18:50:00,series_1,7,317.529,317.01547,23.906647,208.24304,235.19745,250.13626,258.84286,375.6868,383.66586,392.24792,419.66968,823.01404
280.0,2025-07-24 19:15:00,series_1,0,356.24445,356.42786,208.23547,309.1485,319.26868,326.33282,329.55295,381.1703,384.8512,391.82217,403.06314,443.59357
437.0,2025-07-24 19:35:00,series_1,4,366.1526,368.74786,160.84883,285.02512,309.22885,316.0351,324.6367,403.73016,409.23352,419.57028,435.21133,544.6853
461.0,2025-07-24 20:05:00,series_1,10,365.62994,363.36893,133.86922,260.9132,278.0556,287.7235,298.68765,431.89764,440.93912,452.19983,477.47562,711.73846
476.0,2025-07-24 20:10:00,series_1,11,360.59897,359.94327,181.40695,248.486,272.25708,284.21652,293.19388,424.813,431.72635,445.71368,478.43152,801.4852
367.0,2025-07-24 21:25:00,series_1,2,429.7777,429.5078,327.00665,372.0942,384.5083,392.90887,398.7292,461.95703,466.6044,473.62845,484.1762,561.07184
365.0,2025-07-24 21:30:00,series_1,3,416.675,417.13757,275.74084,351.3253,366.07495,375.25726,381.36188,455.3943,460.95444,467.60858,479.46747,695.2791
307.0,2025-07-24 21:50:00,series_1,7,416.0417,416.41162,217.41936,332.68558,347.08167,359.3633,363.7175,467.203,474.32065,485.70682,497.53955,780.47955
315.0,2025-07-24 21:55:00,series_1,8,399.82773,399.87537,232.27661,320.54532,334.7659,344.2329,350.40353,448.0989,455.69992,466.72922,488.83276,603.6845
297.0,2025-07-24 22:05:00,series_1,10,396.23544,395.21265,-170.3533,293.01572,311.73196,327.9974,335.11557,457.9225,467.40234,479.87485,500.02524,668.8761
296.0,2025-07-24 22:10:00,series_1,11,405.2442,404.1101,218.9579,293.00565,310.01212,323.53427,334.60458,473.05267,482.4857,495.69244,526.62024,1168.1575
134.0,2025-07-24 23:30:00,series_1,3,187.21486,188.62614,27.710983,118.74765,136.56624,144.37381,150.4126,221.80035,225.52338,231.67682,242.06953,357.31046
108.0,2025-07-25 02:30:00,series_1,3,51.915,52.18019,-74.84018,8.9716,19.656166,23.509577,27.625729,76.46606,79.910355,86.95727,98.466156,168.69482
65.0,2025-07-25 04:05:00,series_1,10,28.334444,28.027147,-85.21026,-10.712893,-2.616565,1.8534739,4.5994253,50.80468,54.603138,61.535763,70.09511,121.83596
298.0,2025-07-25 07:45:00,series_1,6,233.455,234.21768,74.424576,162.89766,175.92407,187.01643,193.57849,275.424,281.37338,289.06036,305.35254,488.94193
388.0,2025-07-25 12:45:00,series_1,6,297.3338,297.61072,130.45499,218.25458,240.50041,248.52412,254.64577,340.84238,347.98145,358.35004,382.25082,491.88318
406.0,2025-07-25 12:50:00,series_1,7,294.43427,293.94443,58.966446,209.71205,225.76456,239.03448,246.12129,344.4029,353.42282,365.2172,383.1367,716.6642
455.0,2025-07-25 12:55:00,series_1,8,296.02573,295.53485,118.718765,211.89032,225.82138,236.10422,244.22983,348.02878,356.4662,366.81735,382.3608,614.732
442.0,2025-07-25 13:00:00,series_1,9,299.05423,297.05524,-134.818,210.8955,228.58405,238.64568,246.68355,355.85815,363.14328,377.7907,392.07535,594.7748
448.0,2025-07-25 13:05:00,series_1,10,293.63812,292.93542,84.48981,178.44754,214.24635,227.80827,240.12366,350.7907,361.51932,376.73083,396.53943,498.16733
287.0,2025-07-25 13:15:00,series_1,0,383.83963,383.65314,148.91759,327.0404,337.58026,345.0308,351.10916,413.84952,419.86102,427.5184,442.07715,589.4998
271.0,2025-07-25 13:20:00,series_1,1,383.04446,382.49628,224.11247,314.4245,325.2191,332.68573,341.123,422.42313,429.44467,437.5568,454.66864,679.5424
278.0,2025-07-25 13:25:00,series_1,2,394.03726,392.71912,187.56688,329.30264,343.3971,351.67062,356.89618,432.73822,438.38657,448.07086,463.40417,760.374
265.0,2025-07-25 13:30:00,series_1,3,399.50757,399.75,202.11014,320.26865,337.3104,345.60764,354.91537,444.5736,451.64682,461.75543,479.88184,588.1254
277.0,2025-07-25 13:35:00,series_1,4,409.83957,412.78162,134.13611,301.08707,326.76782,343.12555,350.6442,464.2731,472.3605,481.731,498.11487,691.79266
273.0,2025-07-25 13:40:00,series_1,5,410.01514,408.66858,35.668518,301.9682,327.57098,339.26816,350.23102,469.85336,482.65405,497.1563,529.26544,795.6112
273.0,2025-07-25 13:45:00,series_1,6,417.79138,419.08087,74.95535,294.50198,322.7325,344.8567,355.4381,481.18143,492.18158,509.69434,536.13403,823.17004
271.0,2025-07-25 13:50:00,series_1,7,425.05704,423.97122,161.47379,300.15552,331.3306,347.24615,357.03238,490.21777,501.04453,516.39294,557.56573,840.7634
263.0,2025-07-25 13:55:00,series_1,8,418.3381,418.70068,183.02266,305.08447,322.1923,336.2899,345.58292,492.3767,505.48178,517.37036,534.9033,677.952
255.0,2025-07-25 14:00:00,series_1,9,406.2445,405.84827,63.79251,300.58588,321.7543,337.5522,346.31924,467.0214,473.34244,482.54666,511.3863,696.2317
260.0,2025-07-25 14:05:00,series_1,10,420.47614,419.04517,125.32071,283.96588,316.63895,328.7423,341.63937,498.8434,509.08694,527.35364,559.9527,858.25336
256.0,2025-07-25 14:10:00,series_1,11,406.66946,406.34177,109.11017,272.77795,305.899,321.77008,332.84546,479.64374,491.84122,511.44162,538.668,739.5032
393.0,2025-07-25 19:15:00,series_1,0,353.40097,353.62042,232.83682,300.97266,316.00873,324.9366,328.51236,377.71194,381.82806,386.28958,394.69812,509.42822
462.0,2025-07-25 19:55:00,series_1,8,385.31845,384.70166,240.41573,308.9183,326.43787,335.43542,342.13797,431.39322,439.75256,448.8649,462.7617,670.19904
310.0,2025-07-25 21:55:00,series_1,8,398.54785,398.25848,126.91724,300.52936,321.0106,330.53827,338.37616,457.3866,467.71323,483.68054,505.61987,617.5447
309.0,2025-07-25 22:00:00,series_1,9,394.86887,394.54895,151.94649,281.80252,316.16776,326.92664,336.09537,456.7376,463.3066,477.5211,496.7531,696.5929
56.0,2025-07-26 04:25:00,series_1,2,33.4807,33.523983,-33.892365,8.584081,13.726292,17.036633,18.77708,47.220985,50.11188,54.041985,59.403713,106.75752
66.0,2025-07-26 04:35:00,series_1,4,32.49689,33.15038,-69.98294,7.35106,14.077518,16.603634,19.070753,46.022587,48.362885,51.618877,55.779118,72.03377
78.0,2025-07-26 04:40:00,series_1,5,32.978718,32.776917,-36.99817,7.2599406,13.246444,17.145947,19.16939,46.82967,49.052048,53.07141,60.28191,83.101074
79.0,2025-07-26 04:45:00,series_1,6,35.05401,34.956802,-10.042725,9.769023,15.378425,18.713717,21.037428,49.182228,51.32264,54.5961,63.062843,158.07771
142.0,2025-07-26 05:55:00,series_1,8,70.60974,71.9173,-225.37769,-17.051914,14.429006,23.001049,30.726046,113.78171,120.585884,129.82803,153.35999,221.78369
157.0,2025-07-26 06:00:00,series_1,9,74.917786,74.38051,-180.06915,-10.355051,12.881986,25.162582,30.90097,122.40103,130.0318,142.75986,162.58963,320.69687
253.0,2025-07-26 07:30:00,series_1,3,200.12628,200.69937,89.998405,148.36113,159.43747,166.74608,172.36848,229.87929,234.44994,239.80138,250.51442,333.0671
294.0,2025-07-26 12:20:00,series_1,1,259.18375,258.95416,160.41226,233.81311,239.0743,242.33871,244.54652,273.62708,275.71048,278.95392,284.4737,329.984
290.0,2025-07-26 12:30:00,series_1,3,261.02347,261.17712,199.41818,230.2801,237.62546,241.31462,243.56044,277.74734,280.22272,284.97836,293.81937,340.4054
320.0,2025-07-26 12:35:00,series_1,4,259.0706,260.14612,175.51189,225.17574,233.59273,237.19597,240.00026,277.76868,279.79538,282.52966,287.53906,317.51447
298.0,2025-07-26 13:30:00,series_1,3,268.50522,269.32336,192.8962,236.0169,244.33392,248.15965,251.19568,285.71954,287.93958,291.0123,296.24915,411.46613
332.0,2025-07-26 15:15:00,series_1,0,283.65692,283.78314,194.00699,261.31857,266.9275,271.21255,272.9732,294.41885,295.91388,297.71637,301.6606,412.4312
334.0,2025-07-26 15:20:00,series_1,1,282.87668,282.7858,194.13037,261.7917,265.52295,268.13348,269.82666,295.37494,297.03326,299.85672,304.9921,346.2646
327.0,2025-07-26 15:25:00,series_1,2,280.35416,280.27173,225.71985,254.32161,259.77866,263.36365,265.98987,294.47977,296.89566,299.8272,305.23425,330.2471
305.0,2025-07-26 15:30:00,series_1,3,277.60968,277.80408,225.29874,251.57036,258.06564,260.96246,262.9321,291.6425,293.8217,298.15762,304.6651,345.5806
307.0,2025-07-26 15:35:00,series_1,4,277.52933,278.48914,205.43361,246.62733,254.91785,258.67523,260.8699,294.56256,296.29803,298.76358,303.60922,329.18054
349.0,2025-07-26 15:40:00,series_1,5,279.94675,279.66052,212.25977,249.15283,257.42883,260.43442,262.72873,297.58597,300.48068,304.2485,311.2243,349.96835
357.0,2025-07-26 15:45:00,series_1,6,279.77084,280.00128,194.4559,251.05711,257.5285,260.66446,262.74963,297.93735,300.36368,303.81177,309.91782,343.65433
343.0,2025-07-26 15:50:00,series_1,7,276.67303,276.7718,189.71765,243.56502,249.93523,254.24757,257.9142,296.19156,297.67322,300.68073,308.45303,361.98428
343.0,2025-07-26 15:55:00,series_1,8,281.09018,280.94446,216.40446,251.99474,258.43604,261.0154,263.83148,299.03122,301.74686,306.19177,311.2815,396.17734
315.0,2025-07-26 16:00:00,series_1,9,281.14468,280.9162,186.24445,245.34477,253.60336,257.64734,260.7044,302.0275,303.73392,307.5564,314.76266,384.77106
338.0,2025-07-26 16:10:00,series_1,11,282.7123,282.4925,163.48492,239.62642,248.18231,253.11224,256.18033,308.3816,312.41776,318.85788,328.46555,441.3315
395.0,2025-07-26 17:15:00,series_1,0,329.1968,329.49033,178.04837,283.4947,296.06253,303.26736,307.84067,351.11176,354.78632,358.67685,369.1973,452.05115
278.0,2025-07-26 17:30:00,series_1,3,320.25665,321.16772,23.970001,270.761,286.9407,291.0748,294.7965,347.36798,351.758,357.15198,367.36328,431.00705
369.0,2025-07-26 18:40:00,series_1,5,292.42944,292.34705,-25.121216,199.77951,223.69833,235.15858,243.0283,342.47385,349.80298,363.18408,392.89307,508.39417
385.0,2025-07-26 19:05:00,series_1,10,289.91037,289.3197,-221.10336,177.16245,206.0865,217.35516,230.74754,349.52368,360.54025,374.73523,405.00354,734.94727
401.0,2025-07-26 19:10:00,series_1,11,286.85852,285.91565,-1.3930359,181.72908,209.90791,222.14445,229.24138,342.52335,353.30893,364.86725,390.3729,728.94275
461.0,2025-07-26 19:50:00,series_1,7,400.59656,399.86255,120.711395,331.10352,344.25476,350.24542,356.28098,442.5561,449.7097,458.26364,478.96848,690.959
466.0,2025-07-26 20:05:00,series_1,10,402.44043,401.80725,259.9646,334.6463,347.865,357.5765,365.1147,440.5262,446.67752,454.03403,467.92288,584.6599
491.0,2025-07-26 20:10:00,series_1,11,395.94498,396.18903,140.57964,330.44452,344.6976,352.59357,360.15433,432.74786,439.00125,446.1494,461.2481,563.986
533.0,2025-07-26 21:20:00,series_1,1,392.82736,392.63477,193.01299,342.48694,352.94046,358.15265,362.55966,422.79324,427.2163,433.71515,442.94156,536.69525
